"srch_id","year","month","weekofyear","time","site_id","visitor_location_country_id","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","random_bool"
"'639659'","'2013'","'04'","'17'","'11'","'5'","'219'","'27131'",1,40,2,0,1,0,0
"'365447'","'2012'","'11'","'45'","'5'","'5'","'219'","'21344'",1,10,2,1,1,1,0
"'146489'","'2013'","'05'","'19'","'11'","'5'","'219'","'4613'",6,2,2,1,1,0,1
"'448144'","'2013'","'06'","'23'","'3'","'5'","'219'","'25121'",1,119,2,0,1,0,0
"'464963'","'2013'","'02'","'7'","'2'","'5'","'219'","'3073'",2,4,1,0,1,1,0
"'263163'","'2013'","'03'","'10'","'6'","'5'","'219'","'9899'",4,122,2,0,1,0,1
"'298114'","'2013'","'03'","'13'","'1'","'5'","'219'","'10424'",4,13,2,0,1,1,0
"'471022'","'2013'","'05'","'18'","'9'","'5'","'219'","'19222'",2,26,2,0,1,0,0
"'4671'","'2012'","'12'","'50'","'1'","'5'","'219'","'10893'",1,1,2,0,1,1,0
"'654614'","'2013'","'04'","'18'","'9'","'5'","'219'","'26095'",6,5,2,0,1,0,0
"'468025'","'2013'","'01'","'1'","'5'","'14'","'100'","'26085'",1,21,2,0,1,1,0
"'316198'","'2013'","'04'","'17'","'11'","'5'","'219'","'26928'",1,78,3,1,1,0,0
"'598689'","'2012'","'11'","'46'","'8'","'5'","'59'","'9402'",3,41,1,0,1,0,0
"'119956'","'2013'","'06'","'26'","'7'","'5'","'219'","'4748'",1,16,2,0,1,1,0
"'659400'","'2013'","'04'","'14'","'8'","'5'","'219'","'17012'",3,199,2,0,1,1,0
"'644817'","'2013'","'01'","'2'","'5'","'14'","'100'","'5848'",1,13,2,0,1,1,0
"'575538'","'2012'","'12'","'53'","'7'","'5'","'219'","'16517'",1,2,2,3,1,0,0
"'268198'","'2013'","'02'","'8'","'8'","'5'","'219'","'5606'",1,3,1,0,1,0,1
"'362987'","'2013'","'04'","'15'","'11'","'5'","'219'","'9175'",2,43,2,2,1,1,0
"'94461'","'2012'","'11'","'48'","'11'","'5'","'219'","'1986'",1,0,1,0,1,0,0
"'392781'","'2013'","'03'","'11'","'8'","'5'","'219'","'20491'",3,13,2,0,1,1,0
"'242044'","'2012'","'12'","'52'","'3'","'5'","'219'","'7202'",1,1,1,0,1,0,0
"'465697'","'2013'","'02'","'6'","'6'","'5'","'219'","'8347'",4,85,2,0,1,0,0
"'116330'","'2013'","'02'","'6'","'6'","'15'","'55'","'9402'",2,36,2,0,1,0,0
"'38953'","'2013'","'05'","'19'","'8'","'5'","'219'","'26566'",1,24,2,0,1,1,0
"'83992'","'2013'","'06'","'26'","'12'","'5'","'219'","'9899'",3,7,2,2,1,1,0
"'105451'","'2013'","'02'","'6'","'12'","'5'","'219'","'9899'",2,3,2,4,1,0,1
"'412905'","'2013'","'03'","'10'","'3'","'5'","'219'","'6292'",3,22,1,1,1,1,1
"'489283'","'2013'","'01'","'3'","'7'","'7'","'219'","'6502'",1,0,1,0,1,0,1
"'564393'","'2013'","'05'","'20'","'5'","'5'","'219'","'23904'",2,0,2,0,1,0,0
"'317507'","'2013'","'02'","'9'","'5'","'5'","'219'","'26785'",1,31,2,2,1,1,1
"'277193'","'2013'","'06'","'23'","'8'","'5'","'219'","'27155'",2,15,2,0,1,0,0
"'185520'","'2013'","'05'","'21'","'8'","'14'","'100'","'26120'",3,1,2,1,1,0,0
"'325242'","'2013'","'06'","'23'","'7'","'5'","'219'","'14155'",1,16,2,0,1,0,0
"'320077'","'2013'","'01'","'2'","'8'","'5'","'219'","'16645'",2,0,1,0,1,0,0
"'619876'","'2013'","'05'","'21'","'4'","'5'","'219'","'7017'",1,0,2,0,1,0,0
"'94072'","'2012'","'12'","'49'","'12'","'5'","'219'","'13216'",2,9,2,0,1,1,1
"'177696'","'2013'","'02'","'7'","'8'","'5'","'219'","'20874'",1,0,2,0,1,1,0
"'567884'","'2013'","'03'","'10'","'6'","'5'","'162'","'25556'",3,56,2,0,1,1,0
"'57169'","'2013'","'04'","'14'","'6'","'5'","'219'","'24232'",1,19,1,0,1,0,0
"'356780'","'2013'","'04'","'14'","'11'","'5'","'219'","'44'",1,14,2,0,1,0,0
"'377308'","'2012'","'11'","'47'","'4'","'5'","'15'","'16363'",1,15,2,0,1,1,0
"'70549'","'2013'","'04'","'16'","'8'","'5'","'219'","'8192'",2,6,2,0,1,0,0
"'530820'","'2013'","'03'","'12'","'11'","'5'","'219'","'6443'",1,1,2,0,1,1,0
"'159168'","'2012'","'12'","'52'","'10'","'5'","'219'","'17012'",1,10,1,0,1,1,0
"'523603'","'2013'","'05'","'20'","'9'","'32'","'220'","'8192'",3,41,2,0,1,1,0
"'241338'","'2012'","'12'","'49'","'5'","'5'","'219'","'1560'",2,2,1,0,1,1,0
"'598073'","'2013'","'01'","'2'","'4'","'5'","'117'","'17713'",3,26,2,2,1,0,0
"'191249'","'2013'","'03'","'10'","'9'","'5'","'219'","'8026'",1,1,2,0,1,0,0
"'564867'","'2013'","'06'","'26'","'12'","'5'","'219'","'2502'",3,14,3,1,1,0,0
"'527445'","'2013'","'02'","'9'","'5'","'5'","'219'","'24356'",2,1,1,1,1,1,0
"'278885'","'2013'","'02'","'6'","'6'","'5'","'219'","'21382'",1,3,2,2,1,1,0
"'306990'","'2013'","'05'","'21'","'6'","'5'","'219'","'24280'",1,0,2,0,1,0,1
"'500635'","'2013'","'05'","'20'","'6'","'5'","'219'","'3073'",1,8,1,1,1,0,0
"'623775'","'2012'","'12'","'49'","'10'","'5'","'219'","'11381'",3,15,2,0,1,1,0
"'459442'","'2012'","'11'","'45'","'1'","'5'","'219'","'23246'",3,8,2,0,1,1,1
"'619198'","'2013'","'04'","'18'","'10'","'5'","'219'","'23666'",1,8,1,0,1,0,1
"'634186'","'2013'","'03'","'9'","'5'","'5'","'219'","'7971'",1,0,2,0,1,0,1
"'276958'","'2013'","'05'","'21'","'9'","'32'","'220'","'8192'",3,200,3,1,1,1,0
"'162303'","'2013'","'05'","'20'","'2'","'14'","'117'","'9402'",1,17,2,0,2,1,0
"'275332'","'2012'","'12'","'51'","'7'","'5'","'219'","'28201'",2,1,2,0,1,1,0
"'469127'","'2013'","'01'","'5'","'7'","'5'","'219'","'14244'",5,22,2,0,1,0,0
"'117796'","'2013'","'06'","'23'","'11'","'5'","'219'","'9899'",3,47,2,0,1,1,0
"'368197'","'2013'","'02'","'6'","'8'","'5'","'219'","'4687'",1,27,4,1,2,1,0
"'458117'","'2013'","'03'","'10'","'11'","'5'","'219'","'20319'",2,7,2,0,1,0,0
"'417836'","'2012'","'12'","'53'","'11'","'5'","'219'","'13870'",2,34,2,1,1,1,1
"'432953'","'2013'","'05'","'19'","'9'","'5'","'219'","'23090'",2,14,8,0,2,0,0
"'638394'","'2013'","'06'","'26'","'10'","'5'","'219'","'18410'",2,0,2,0,1,1,0
"'507101'","'2012'","'11'","'45'","'6'","'5'","'219'","'13217'",3,26,2,0,1,1,0
"'633663'","'2013'","'04'","'14'","'9'","'5'","'219'","'19994'",1,0,2,0,1,1,0
"'116302'","'2013'","'01'","'2'","'6'","'5'","'219'","'11942'",1,5,1,0,1,0,0
"'409905'","'2013'","'04'","'18'","'6'","'5'","'219'","'1986'",1,4,1,0,1,1,0
"'254236'","'2013'","'02'","'7'","'6'","'5'","'219'","'24086'",3,7,2,0,1,1,1
"'613252'","'2013'","'02'","'7'","'9'","'15'","'55'","'20242'",1,46,2,1,1,1,1
"'380160'","'2013'","'05'","'19'","'4'","'5'","'219'","'26928'",2,0,2,0,1,1,0
"'210981'","'2013'","'06'","'25'","'10'","'5'","'219'","'3864'",3,71,2,0,1,0,1
"'438086'","'2013'","'03'","'9'","'8'","'5'","'219'","'4748'",2,7,2,2,1,1,0
"'488380'","'2013'","'05'","'21'","'6'","'5'","'219'","'3806'",5,24,2,2,1,0,0
"'510385'","'2012'","'12'","'52'","'11'","'5'","'219'","'13638'",1,2,1,0,1,0,0
"'170091'","'2013'","'06'","'23'","'8'","'5'","'219'","'15122'",1,11,1,0,1,1,0
"'260899'","'2013'","'01'","'1'","'8'","'5'","'219'","'22542'",1,4,1,0,1,0,0
"'472898'","'2013'","'04'","'17'","'12'","'5'","'219'","'8192'",2,8,2,0,1,0,1
"'18773'","'2013'","'06'","'23'","'4'","'5'","'219'","'19965'",1,0,1,0,1,1,0
"'29416'","'2013'","'01'","'3'","'5'","'5'","'219'","'16335'",2,144,2,0,1,0,0
"'354974'","'2012'","'12'","'52'","'6'","'5'","'219'","'7462'",1,52,2,1,1,1,0
"'660744'","'2013'","'02'","'8'","'11'","'15'","'55'","'12736'",1,173,2,2,1,0,1
"'273563'","'2013'","'03'","'10'","'11'","'5'","'219'","'9402'",3,1,2,0,1,0,0
"'138176'","'2013'","'06'","'25'","'9'","'5'","'219'","'2351'",1,20,2,0,1,1,0
"'304350'","'2013'","'04'","'16'","'7'","'5'","'219'","'9899'",4,48,6,0,3,1,1
"'62270'","'2012'","'12'","'51'","'5'","'5'","'219'","'8192'",2,3,2,0,1,0,1
"'381090'","'2012'","'12'","'52'","'6'","'5'","'219'","'7473'",4,4,2,0,1,1,0
"'63377'","'2013'","'06'","'24'","'8'","'5'","'219'","'13539'",1,20,2,0,1,0,0
"'236743'","'2013'","'03'","'9'","'6'","'14'","'100'","'10010'",1,50,2,0,1,1,0
"'409605'","'2013'","'03'","'13'","'10'","'5'","'219'","'27155'",2,2,2,0,1,1,0
"'227314'","'2013'","'06'","'25'","'9'","'5'","'219'","'2870'",2,23,3,0,1,1,1
"'202540'","'2013'","'06'","'26'","'8'","'31'","'219'","'5241'",1,0,2,0,1,0,0
"'81974'","'2013'","'01'","'1'","'6'","'5'","'219'","'10481'",1,1,2,0,1,1,1
"'289709'","'2013'","'02'","'7'","'5'","'16'","'31'","'9402'",3,144,2,1,1,0,0
"'79582'","'2013'","'04'","'17'","'10'","'14'","'100'","'19215'",2,62,4,0,2,0,0
"'618393'","'2013'","'03'","'12'","'6'","'5'","'219'","'23904'",3,39,2,0,1,0,0
"'428808'","'2013'","'03'","'11'","'5'","'5'","'219'","'16529'",2,1,1,2,1,1,1
"'657996'","'2013'","'02'","'5'","'7'","'5'","'219'","'13870'",2,7,2,0,1,1,0
"'555099'","'2013'","'03'","'11'","'9'","'5'","'219'","'24933'",1,41,2,1,1,1,0
"'548047'","'2013'","'01'","'1'","'3'","'5'","'219'","'44'",1,3,1,0,1,0,0
"'206984'","'2013'","'03'","'12'","'5'","'5'","'219'","'21725'",4,26,2,2,1,1,0
"'593873'","'2013'","'01'","'4'","'10'","'14'","'100'","'24162'",5,12,2,2,1,0,0
"'179997'","'2012'","'11'","'45'","'4'","'5'","'219'","'23090'",2,4,2,0,1,1,0
"'392803'","'2013'","'05'","'22'","'9'","'5'","'219'","'23753'",3,37,2,0,1,1,1
"'647206'","'2013'","'02'","'6'","'9'","'5'","'219'","'8192'",3,35,2,0,1,0,0
"'424488'","'2013'","'05'","'19'","'11'","'5'","'2'","'1815'",3,34,3,0,1,0,0
"'633968'","'2013'","'02'","'6'","'12'","'5'","'219'","'4613'",1,4,2,0,1,0,0
"'222153'","'2013'","'04'","'15'","'11'","'5'","'219'","'12736'",1,4,2,0,1,0,0
"'99278'","'2013'","'03'","'11'","'9'","'15'","'219'","'11339'",1,1,1,0,1,0,0
"'206441'","'2013'","'03'","'13'","'9'","'5'","'219'","'4759'",2,4,2,0,1,1,1
"'408007'","'2013'","'05'","'18'","'11'","'5'","'219'","'1565'",2,73,2,0,1,0,1
"'569336'","'2013'","'03'","'13'","'12'","'5'","'219'","'5859'",2,1,2,0,1,1,0
"'387170'","'2013'","'02'","'5'","'11'","'5'","'219'","'24848'",2,42,2,0,1,1,0
"'323356'","'2013'","'05'","'18'","'2'","'5'","'219'","'22380'",1,0,2,0,1,1,1
"'112504'","'2012'","'11'","'48'","'6'","'5'","'15'","'5872'",4,34,2,1,1,1,0
"'481087'","'2012'","'12'","'49'","'5'","'5'","'219'","'23448'",1,4,4,0,1,1,1
"'114556'","'2013'","'04'","'16'","'6'","'5'","'219'","'8192'",4,27,2,0,1,0,1
"'60107'","'2013'","'05'","'19'","'10'","'5'","'219'","'4335'",2,31,3,0,1,0,1
"'162984'","'2012'","'12'","'50'","'11'","'5'","'219'","'15764'",1,13,2,1,1,0,0
"'230477'","'2013'","'02'","'6'","'5'","'5'","'219'","'1721'",9,32,2,0,1,0,1
"'592282'","'2012'","'11'","'47'","'5'","'5'","'219'","'9402'",1,1,2,0,1,0,0
"'88265'","'2013'","'04'","'16'","'5'","'5'","'219'","'3806'",1,16,2,0,1,1,0
"'433141'","'2012'","'11'","'46'","'11'","'5'","'103'","'9402'",3,34,4,0,1,0,1
"'49169'","'2013'","'02'","'7'","'11'","'5'","'219'","'14167'",2,20,1,0,1,1,0
"'596733'","'2013'","'05'","'18'","'6'","'14'","'100'","'3658'",1,10,2,2,1,1,1
"'321917'","'2012'","'12'","'49'","'10'","'5'","'219'","'23904'",10,13,4,0,1,0,0
"'345046'","'2013'","'06'","'24'","'11'","'5'","'219'","'11230'",1,16,3,0,1,0,0
"'105834'","'2013'","'04'","'16'","'10'","'5'","'219'","'7721'",1,6,2,0,1,1,0
"'181813'","'2013'","'05'","'22'","'6'","'5'","'219'","'4748'",1,5,2,0,1,0,1
"'628419'","'2013'","'02'","'7'","'2'","'5'","'80'","'20242'",1,8,1,0,1,1,0
"'100340'","'2013'","'04'","'18'","'9'","'5'","'219'","'418'",6,355,2,2,1,0,1
"'189738'","'2013'","'01'","'1'","'4'","'5'","'219'","'15378'",1,4,1,0,1,0,0
"'467869'","'2013'","'06'","'25'","'11'","'14'","'100'","'13870'",3,16,2,1,1,0,1
"'340403'","'2013'","'01'","'2'","'5'","'14'","'100'","'24232'",3,101,2,0,1,1,0
"'565574'","'2013'","'04'","'18'","'4'","'5'","'219'","'26785'",1,2,2,0,2,0,0
"'239494'","'2012'","'11'","'45'","'5'","'5'","'219'","'3806'",5,11,2,0,1,0,0
"'40212'","'2013'","'02'","'6'","'7'","'5'","'219'","'4072'",3,21,1,0,1,0,0
"'400291'","'2013'","'05'","'21'","'10'","'5'","'219'","'11323'",1,3,2,0,1,1,0
"'229207'","'2013'","'06'","'25'","'6'","'5'","'219'","'26513'",1,9,1,0,1,0,0
"'436437'","'2012'","'11'","'45'","'11'","'5'","'219'","'23246'",1,1,2,0,1,1,0
"'364945'","'2013'","'03'","'13'","'7'","'15'","'55'","'9402'",3,173,2,0,1,1,0
"'356878'","'2013'","'03'","'13'","'7'","'5'","'219'","'13216'",1,12,2,1,1,1,0
"'254929'","'2013'","'04'","'14'","'9'","'5'","'219'","'13415'",1,31,2,0,1,0,1
"'530857'","'2013'","'01'","'4'","'7'","'5'","'219'","'27770'",2,0,2,0,1,1,0
"'411079'","'2013'","'05'","'21'","'12'","'5'","'219'","'23904'",1,19,2,0,1,1,1
"'163648'","'2013'","'06'","'26'","'7'","'5'","'219'","'24966'",1,49,1,0,1,1,0
"'664761'","'2013'","'04'","'15'","'5'","'5'","'219'","'26192'",1,0,1,0,1,1,0
"'442807'","'2013'","'03'","'10'","'6'","'14'","'100'","'6948'",2,2,1,2,1,0,0
"'122885'","'2013'","'04'","'17'","'8'","'29'","'132'","'3073'",3,44,2,1,1,0,0
"'122219'","'2013'","'06'","'24'","'9'","'5'","'149'","'26566'",1,29,2,0,1,1,1
"'114391'","'2013'","'06'","'26'","'6'","'5'","'219'","'14948'",1,99,6,0,3,1,0
"'240888'","'2013'","'02'","'7'","'7'","'5'","'219'","'18552'",1,0,2,0,1,0,0
"'151869'","'2012'","'12'","'51'","'4'","'5'","'123'","'25964'",3,85,2,0,1,0,0
"'332999'","'2013'","'04'","'14'","'10'","'5'","'219'","'3806'",1,4,2,2,1,1,0
"'570033'","'2013'","'02'","'6'","'7'","'5'","'219'","'17012'",1,3,2,0,1,0,0
"'285633'","'2013'","'02'","'6'","'10'","'5'","'219'","'2518'",1,1,2,0,1,0,0
"'282984'","'2013'","'03'","'10'","'5'","'5'","'219'","'23173'",1,18,2,1,1,0,0
"'281671'","'2013'","'05'","'20'","'9'","'5'","'219'","'6785'",1,10,2,0,1,0,1
"'409773'","'2013'","'03'","'9'","'9'","'14'","'100'","'26458'",1,15,4,0,2,0,1
"'255583'","'2013'","'06'","'26'","'7'","'5'","'219'","'8133'",3,113,2,0,1,1,0
"'216808'","'2012'","'11'","'46'","'8'","'5'","'219'","'7473'",3,60,2,0,1,0,0
"'333272'","'2012'","'11'","'46'","'10'","'5'","'219'","'26531'",3,8,2,0,1,0,1
"'512669'","'2013'","'05'","'19'","'9'","'5'","'219'","'3694'",3,124,2,1,1,0,1
"'573810'","'2013'","'04'","'14'","'10'","'31'","'219'","'16858'",2,5,2,0,1,1,0
"'419362'","'2013'","'03'","'12'","'4'","'5'","'219'","'17738'",1,222,1,0,1,0,1
"'551190'","'2013'","'04'","'16'","'7'","'14'","'100'","'1020'",1,10,2,0,1,1,0
"'497737'","'2013'","'02'","'7'","'7'","'5'","'219'","'67'",1,27,1,0,1,1,0
"'327662'","'2013'","'01'","'2'","'9'","'5'","'219'","'473'",2,4,2,0,1,1,0
"'374805'","'2013'","'05'","'20'","'7'","'5'","'219'","'22121'",2,47,2,0,1,1,0
"'292659'","'2013'","'01'","'3'","'3'","'5'","'219'","'17079'",1,0,1,0,1,1,0
"'547166'","'2013'","'05'","'20'","'11'","'15'","'55'","'9402'",3,62,2,2,1,0,0
"'5453'","'2012'","'11'","'48'","'11'","'5'","'219'","'17707'",4,1,2,0,2,1,0
"'55092'","'2012'","'12'","'53'","'7'","'15'","'55'","'3073'",1,90,2,1,1,1,0
"'216647'","'2013'","'05'","'19'","'7'","'5'","'219'","'6726'",3,48,2,4,1,0,0
"'58013'","'2013'","'02'","'6'","'10'","'5'","'219'","'21344'",2,45,2,0,1,1,0
"'609247'","'2013'","'03'","'11'","'8'","'5'","'219'","'44'",1,2,3,3,2,0,0
"'182807'","'2013'","'06'","'25'","'5'","'5'","'219'","'21055'",4,10,2,2,1,1,1
"'466784'","'2012'","'11'","'45'","'9'","'5'","'219'","'2518'",1,9,2,2,1,1,0
"'35958'","'2013'","'01'","'2'","'6'","'15'","'55'","'1020'",1,65,2,0,1,1,0
"'594681'","'2013'","'06'","'23'","'7'","'14'","'100'","'17012'",1,32,2,0,1,0,1
"'114032'","'2013'","'04'","'14'","'10'","'5'","'219'","'3095'",4,154,1,1,1,0,1
"'662258'","'2012'","'11'","'46'","'9'","'5'","'59'","'17012'",2,2,2,0,1,1,0
"'662848'","'2013'","'06'","'25'","'4'","'5'","'219'","'8714'",2,1,2,0,1,1,0
"'33840'","'2012'","'11'","'46'","'6'","'32'","'220'","'9899'",3,12,2,2,1,0,1
"'148366'","'2013'","'03'","'11'","'6'","'5'","'219'","'20710'",1,2,2,0,1,0,1
"'498862'","'2012'","'11'","'45'","'4'","'5'","'219'","'21344'",1,0,1,0,1,1,0
"'515510'","'2013'","'05'","'20'","'5'","'14'","'100'","'7933'",4,4,2,0,1,0,0
"'203518'","'2012'","'11'","'45'","'10'","'15'","'55'","'22608'",1,28,2,0,1,0,0
"'581617'","'2013'","'03'","'13'","'6'","'5'","'219'","'21344'",2,12,2,0,1,0,1
"'542861'","'2012'","'11'","'46'","'11'","'5'","'219'","'9265'",1,9,2,0,1,1,0
"'615712'","'2013'","'01'","'5'","'7'","'5'","'219'","'23433'",2,41,1,0,1,0,0
"'147360'","'2013'","'03'","'12'","'5'","'5'","'219'","'23666'",1,0,2,0,1,1,0
"'16249'","'2013'","'06'","'26'","'9'","'14'","'100'","'26928'",2,8,4,0,2,0,0
"'424828'","'2013'","'01'","'3'","'9'","'5'","'219'","'18547'",2,9,2,0,1,1,0
"'287738'","'2013'","'05'","'20'","'11'","'5'","'219'","'12571'",2,4,1,0,1,1,0
"'253245'","'2012'","'11'","'44'","'5'","'5'","'219'","'9663'",3,1,2,0,1,1,0
"'631304'","'2013'","'04'","'15'","'12'","'5'","'219'","'6346'",3,25,2,0,1,1,0
"'517869'","'2013'","'03'","'13'","'10'","'5'","'219'","'7783'",1,170,2,0,1,1,0
"'543824'","'2012'","'11'","'46'","'5'","'5'","'35'","'18547'",7,17,2,0,1,0,1
"'628578'","'2012'","'12'","'51'","'10'","'5'","'219'","'11339'",3,4,2,0,1,1,0
"'618712'","'2013'","'02'","'6'","'5'","'5'","'219'","'21808'",1,2,2,0,1,1,0
"'160878'","'2012'","'11'","'46'","'10'","'15'","'55'","'1815'",1,16,4,0,2,0,0
"'414498'","'2013'","'05'","'22'","'6'","'5'","'219'","'28201'",1,6,7,0,4,0,0
"'513454'","'2013'","'05'","'20'","'3'","'5'","'219'","'10679'",2,34,1,0,1,0,1
"'289512'","'2013'","'01'","'5'","'6'","'5'","'100'","'7683'",2,17,2,2,1,1,0
"'80738'","'2013'","'03'","'13'","'4'","'5'","'219'","'8347'",4,119,2,1,1,0,1
"'328385'","'2012'","'12'","'52'","'5'","'5'","'219'","'7473'",1,20,2,0,1,1,0
"'213305'","'2013'","'04'","'17'","'4'","'5'","'219'","'8347'",1,11,2,0,2,1,0
"'435706'","'2013'","'02'","'6'","'10'","'5'","'219'","'21382'",1,2,2,0,1,1,0
"'203722'","'2012'","'11'","'45'","'5'","'5'","'219'","'13387'",1,1,1,0,1,0,0
"'45963'","'2013'","'02'","'7'","'5'","'5'","'219'","'7889'",3,315,1,1,1,0,0
"'660188'","'2013'","'06'","'26'","'6'","'31'","'219'","'11667'",1,1,1,0,1,0,0
"'562795'","'2012'","'12'","'52'","'1'","'5'","'219'","'9265'",1,2,2,0,1,0,0
"'622973'","'2013'","'01'","'2'","'5'","'5'","'219'","'7335'",1,10,3,0,1,1,0
"'660860'","'2013'","'03'","'11'","'7'","'5'","'219'","'8812'",2,31,2,0,1,1,0
"'461334'","'2013'","'01'","'1'","'9'","'14'","'100'","'8347'",7,109,2,1,1,0,0
"'300524'","'2013'","'02'","'9'","'5'","'5'","'219'","'8347'",3,9,2,0,1,0,0
"'254020'","'2013'","'01'","'1'","'8'","'5'","'219'","'16570'",3,50,3,0,1,0,0
"'75641'","'2013'","'05'","'20'","'6'","'5'","'219'","'4687'",1,7,2,0,1,1,0
"'280393'","'2012'","'12'","'48'","'9'","'5'","'219'","'23059'",1,32,2,0,1,0,0
"'453077'","'2013'","'01'","'4'","'11'","'5'","'219'","'7342'",1,1,2,0,1,1,0
"'583583'","'2013'","'06'","'25'","'10'","'5'","'219'","'5143'",2,15,1,0,1,1,0
"'204590'","'2012'","'12'","'49'","'12'","'5'","'219'","'26928'",1,2,1,0,1,0,1
"'235989'","'2013'","'04'","'15'","'8'","'5'","'219'","'12193'",1,53,2,0,1,1,0
"'355403'","'2012'","'12'","'49'","'9'","'5'","'219'","'26067'",1,2,2,0,1,0,0
"'85541'","'2013'","'01'","'1'","'4'","'5'","'219'","'20150'",2,7,2,0,1,1,0
"'515240'","'2012'","'11'","'45'","'6'","'5'","'219'","'17707'",2,1,2,0,1,1,0
"'655095'","'2013'","'06'","'23'","'3'","'5'","'219'","'4182'",1,0,2,0,1,0,0
"'311780'","'2013'","'02'","'9'","'9'","'5'","'219'","'2770'",2,56,1,0,1,1,0
"'279151'","'2013'","'04'","'18'","'10'","'5'","'219'","'23090'",1,18,4,0,2,1,0
"'632698'","'2013'","'02'","'7'","'7'","'18'","'129'","'5193'",3,26,2,0,1,1,0
"'430977'","'2013'","'06'","'23'","'4'","'14'","'100'","'24514'",2,2,2,0,1,1,1
"'584796'","'2013'","'02'","'7'","'5'","'5'","'219'","'16858'",4,14,2,0,1,0,0
"'429031'","'2013'","'05'","'22'","'5'","'5'","'219'","'3458'",3,3,2,0,1,1,0
"'589253'","'2012'","'11'","'46'","'8'","'5'","'219'","'3471'",3,7,3,0,1,0,0
"'463955'","'2013'","'05'","'20'","'4'","'14'","'219'","'15146'",1,5,2,0,1,0,0
"'216395'","'2012'","'12'","'51'","'7'","'5'","'219'","'19222'",1,1,2,0,1,0,0
"'85258'","'2012'","'11'","'48'","'7'","'15'","'55'","'22134'",1,3,1,0,1,0,0
"'420638'","'2013'","'01'","'3'","'11'","'14'","'100'","'12454'",2,12,2,0,1,1,0
"'589646'","'2013'","'01'","'1'","'8'","'5'","'219'","'25338'",1,0,2,0,1,1,0
"'614531'","'2013'","'04'","'15'","'11'","'5'","'92'","'20319'",3,181,2,0,1,1,1
"'313105'","'2013'","'06'","'22'","'4'","'5'","'219'","'26085'",1,1,2,0,1,0,1
"'577860'","'2012'","'12'","'49'","'11'","'5'","'219'","'5157'",1,3,2,1,1,1,0
"'304492'","'2013'","'04'","'15'","'9'","'14'","'100'","'20319'",4,20,4,0,1,0,1
"'383350'","'2013'","'01'","'1'","'10'","'5'","'219'","'18282'",1,20,2,0,1,1,0
"'344104'","'2012'","'12'","'49'","'10'","'5'","'219'","'4045'",3,20,2,0,1,0,0
"'419967'","'2012'","'11'","'46'","'11'","'15'","'219'","'8192'",2,109,2,0,1,1,1
"'443584'","'2012'","'12'","'51'","'7'","'5'","'219'","'3602'",1,14,2,0,1,0,0
"'418825'","'2012'","'11'","'45'","'7'","'5'","'219'","'8192'",1,26,1,0,1,0,1
"'445833'","'2013'","'05'","'20'","'9'","'5'","'219'","'15756'",1,54,4,0,2,1,0
"'492254'","'2013'","'06'","'23'","'10'","'15'","'55'","'22307'",2,29,2,0,1,0,0
"'55800'","'2012'","'11'","'45'","'8'","'5'","'219'","'14728'",1,8,1,0,1,1,0
"'359839'","'2013'","'02'","'8'","'10'","'5'","'219'","'4687'",1,0,2,2,1,1,0
"'191897'","'2013'","'04'","'17'","'5'","'5'","'219'","'5848'",2,16,2,0,1,1,1
"'64762'","'2013'","'06'","'24'","'10'","'5'","'219'","'26067'",1,6,2,0,1,0,0
"'117974'","'2013'","'02'","'6'","'9'","'5'","'219'","'13570'",1,1,1,0,1,0,0
"'84093'","'2013'","'04'","'16'","'12'","'18'","'129'","'25964'",1,91,2,0,1,1,0
"'102055'","'2013'","'05'","'18'","'12'","'5'","'219'","'691'",2,29,2,2,1,1,0
"'407307'","'2013'","'05'","'18'","'5'","'5'","'219'","'3459'",2,23,2,2,1,1,0
"'46387'","'2013'","'01'","'1'","'9'","'5'","'219'","'794'",2,1,2,0,1,1,0
"'228909'","'2013'","'04'","'16'","'8'","'5'","'219'","'28201'",2,70,2,0,1,1,1
"'619363'","'2013'","'05'","'19'","'1'","'5'","'219'","'23904'",3,0,1,0,1,1,0
"'479308'","'2013'","'03'","'12'","'4'","'5'","'219'","'21808'",2,2,3,0,1,1,0
"'539659'","'2013'","'04'","'14'","'5'","'5'","'219'","'20305'",2,5,1,0,1,0,0
"'165620'","'2013'","'04'","'15'","'8'","'5'","'219'","'10424'",1,25,2,0,1,1,0
"'356399'","'2013'","'04'","'14'","'6'","'5'","'219'","'18774'",3,14,2,0,1,0,1
"'12272'","'2013'","'05'","'18'","'3'","'14'","'100'","'4748'",2,1,2,0,1,1,0
"'350340'","'2013'","'04'","'17'","'12'","'5'","'219'","'9899'",1,1,2,0,1,0,0
"'544810'","'2013'","'03'","'9'","'9'","'5'","'219'","'13776'",1,50,2,1,1,0,0
"'37537'","'2013'","'05'","'19'","'4'","'5'","'219'","'21689'",1,7,6,6,3,1,0
"'345078'","'2012'","'12'","'52'","'1'","'5'","'219'","'23666'",1,14,5,0,3,0,0
"'653707'","'2013'","'02'","'7'","'8'","'15'","'55'","'14389'",2,13,1,0,1,1,0
"'641086'","'2013'","'05'","'18'","'7'","'5'","'219'","'2870'",1,0,2,1,1,1,0
"'643182'","'2013'","'03'","'10'","'7'","'5'","'219'","'14797'",1,16,2,0,1,1,0
