"movieid","namewords","namepar","year","action","adventure","animation","children.s","comedy","crime","documentary","drama","fantasy","film.noir","horror","musical","mystery","romance","sci.fi","thriller","war","western"
"'919'",4,"f","'1939'","f","t","f","t","f","f","f","t","f","f","f","t","f","f","f","f","f","f"
"'920'",4,"f","'1939'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","t","f"
"'921'",3,"f","'1982'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'922'",5,"t","'1950'","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f"
"'923'",2,"f","'1941'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'924'",4,"f","'1968'","f","f","f","f","f","f","f","t","f","f","f","f","t","f","t","t","f","f"
"'925'",2,"f","'1947'","f","t","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'926'",3,"f","'1950'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'927'",2,"f","'1939'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'928'",1,"f","'1940'","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","t","f","f"
"'929'",2,"f","'1940'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'930'",1,"f","'1946'","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","t","f","f"
"'931'",1,"f","'1945'","f","f","f","f","f","f","f","f","f","f","f","f","t","t","f","t","f","f"
"'932'",4,"f","'1957'","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'933'",4,"f","'1955'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","t","f","f"
"'934'",4,"f","'1950'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'935'",3,"f","'1953'","f","f","f","f","t","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'936'",1,"f","'1939'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'937'",4,"f","'1957'","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'938'",1,"f","'1958'","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'939'",3,"f","'1958'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'940'",5,"f","'1938'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'941'",4,"f","'1940'","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'942'",1,"f","'1944'","f","f","f","f","f","t","f","f","f","t","f","f","t","f","f","f","f","f"
"'943'",5,"f","'1947'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'944'",2,"f","'1937'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'945'",2,"f","'1935'","f","f","f","f","t","f","f","f","f","f","f","t","f","t","f","f","f","f"
"'946'",6,"f","'1942'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","t","f"
"'947'",3,"f","'1936'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'948'",1,"f","'1956'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'949'",3,"f","'1955'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'950'",3,"f","'1934'","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f"
"'951'",3,"f","'1940'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'952'",6,"f","'1956'","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'953'",4,"f","'1946'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'954'",5,"f","'1939'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'955'",3,"f","'1938'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'956'",2,"f","'1941'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'957'",3,"f","'1926'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'958'",3,"f","'1943'","f","f","f","f","t","f","f","f","f","f","f","f","t","f","f","f","f","f"
"'959'",3,"f","'1934'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'960'",4,"f","'1946'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f"
"'961'",3,"f","'1936'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'962'",5,"f","'1939'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f"
"'963'",3,"f","'1949'","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'964'",4,"f","'1947'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'965'",3,"f","'1935'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'966'",5,"f","'1945'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'967'",2,"f","'1943'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'968'",5,"f","'1968'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f"
"'969'",3,"f","'1951'","t","t","f","f","f","f","f","f","f","f","f","f","f","t","f","f","t","f"
"'970'",3,"f","'1954'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'971'",6,"f","'1958'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'972'",6,"f","'1954'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'973'",3,"f","'1941'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'974'",1,"f","'1938'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'975'",4,"f","'1937'","f","f","f","f","t","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'976'",4,"f","'1932'","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","t","f"
"'977'",2,"f","'1936'","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f"
"'978'",6,"t","'1930'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'980'",6,"f","'1987'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'981'",2,"f","'1997'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'982'",1,"f","'1955'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'984'",4,"f","'1996'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'985'",2,"f","'1996'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'986'",3,"f","'1996'","f","t","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'987'",1,"f","'1997'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'988'",4,"f","'1996'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'989'",5,"t","'1995'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'990'",2,"f","'1996'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'991'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f"
"'992'",4,"f","'1996'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'993'",1,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'994'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'996'",3,"f","'1996'","t","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","t"
"'997'",1,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","t","f","f"
"'998'",3,"f","'1996'","t","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f"
"'999'",5,"f","'1996'","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f"
"'1000'",1,"f","'1996'","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f"
"'1002'",3,"f","'1996'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1003'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","t","f","f"
"'1004'",3,"f","'1996'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'1005'",4,"f","'1996'","f","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1006'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1007'",4,"f","'1975'","f","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'1008'",7,"f","'1955'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'1009'",4,"f","'1975'","f","t","f","t","f","f","f","f","t","f","f","f","f","f","f","f","f","f"
"'1010'",3,"f","'1969'","f","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1011'",3,"f","'1974'","f","t","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1012'",2,"f","'1957'","f","f","f","t","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1013'",3,"f","'1961'","f","f","f","t","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1014'",1,"f","'1960'","f","f","f","t","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1015'",5,"f","'1993'","f","t","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1016'",3,"f","'1959'","f","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1017'",3,"f","'1960'","f","t","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1018'",3,"f","'1965'","f","f","f","t","t","f","f","f","f","f","f","f","t","f","f","f","f","f"
"'1019'",5,"f","'1954'","f","t","f","t","f","f","f","f","t","f","f","f","f","f","t","f","f","f"
"'1020'",2,"f","'1993'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1021'",4,"f","'1994'","f","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1022'",1,"f","'1950'","f","f","t","t","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1023'",7,"f","'1968'","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1024'",3,"f","'1945'","f","f","t","t","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1025'",5,"f","'1963'","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1026'",5,"f","'1949'","f","f","f","t","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1027'",5,"f","'1991'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1028'",2,"f","'1964'","f","f","f","t","t","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1029'",1,"f","'1941'","f","f","t","t","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1030'",2,"f","'1977'","f","t","t","t","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1031'",3,"f","'1971'","f","t","f","t","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1032'",3,"f","'1951'","f","f","t","t","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1033'",5,"f","'1981'","f","f","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1034'",1,"f","'1996'","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f"
"'1035'",4,"f","'1965'","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1036'",2,"f","'1988'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'1037'",3,"f","'1992'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","t","t","f","f"
"'1038'",3,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1039'",2,"f","'1995'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'1040'",3,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1041'",3,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1042'",4,"f","'1996'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1043'",6,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'1044'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1046'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'1047'",4,"f","'1996'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'1049'",5,"f","'1996'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1050'",3,"f","'1996'","f","f","f","f","f","f","t","t","f","f","f","f","f","f","f","f","f","f"
"'1051'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1053'",2,"f","'1996'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f"
"'1054'",4,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1055'",2,"f","'1997'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'1056'",1,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1057'",5,"f","'1996'","f","f","f","f","t","f","f","f","f","f","f","t","f","t","f","f","f","f"
"'1058'",4,"t","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1059'",5,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","f","f"
"'1060'",1,"f","'1996'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1061'",1,"f","'1996'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f"
"'1062'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1063'",1,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1064'",6,"f","'1996'","f","f","t","t","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1066'",3,"f","'1937'","f","f","f","f","t","f","f","f","f","f","f","t","f","t","f","f","f","f"
"'1067'",4,"f","'1937'","f","f","f","f","t","f","f","f","f","f","f","t","f","t","f","f","f","f"
"'1068'",1,"f","'1947'","f","f","f","f","f","t","f","f","f","t","f","f","f","f","f","f","f","f"
"'1069'",3,"f","'1944'","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f"
"'1070'",1,"f","'1952'","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1071'",3,"f","'1994'","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","t","f"
"'1073'",6,"f","'1971'","f","t","f","t","t","f","f","f","t","f","f","f","f","f","f","f","f","f"
"'1076'",2,"f","'1961'","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f"
"'1077'",1,"f","'1973'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","t","f","f","f"
"'1078'",1,"f","'1971'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","t","f"
"'1079'",4,"f","'1988'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1080'",5,"f","'1979'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1081'",1,"f","'1982'","f","f","f","f","t","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1082'",2,"f","'1972'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1083'",3,"f","'1965'","f","f","f","f","t","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1084'",3,"f","'1967'","f","f","f","f","f","t","f","t","f","f","f","f","f","f","f","f","f","f"
"'1085'",6,"f","'1958'","f","t","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1086'",4,"f","'1954'","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","t","f","f"
"'1087'",2,"f","'1995'","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f"
"'1088'",2,"f","'1987'","f","f","f","f","f","f","f","f","f","f","f","t","f","t","f","f","f","f"
"'1089'",2,"f","'1992'","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","t","f","f"
"'1090'",1,"f","'1986'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","t","f"
"'1091'",3,"f","'1989'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1092'",2,"f","'1992'","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","t","f","f"
"'1093'",2,"f","'1991'","f","f","f","f","f","f","f","t","f","f","f","t","f","f","f","f","f","f"
"'1094'",3,"f","'1992'","f","f","f","f","f","f","f","t","f","f","f","f","f","t","f","f","t","f"
"'1095'",3,"f","'1992'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1096'",2,"f","'1982'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1097'",3,"f","'1982'","f","f","f","t","f","f","f","t","t","f","f","f","f","f","t","f","f","f"
"'1098'",5,"f","'1996'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1099'",3,"f","'1938'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1100'",3,"f","'1990'","t","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'1101'",2,"f","'1986'","t","f","f","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f"
"'1102'",2,"f","'1996'","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1103'",4,"f","'1955'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1104'",4,"f","'1951'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1105'",7,"f","'1996'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'1107'",1,"f","'1991'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1111'",6,"t","'1996'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'1112'",1,"f","'1996'","t","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1113'",2,"f","'1996'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1114'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1115'",1,"f","'1995'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1116'",6,"t","'1995'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1117'",7,"t","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1118'",1,"f","'1995'","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f","f","f","t"
"'1119'",1,"f","'1997'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1120'",5,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1121'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1123'",3,"f","'1996'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'1124'",3,"f","'1981'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1125'",6,"f","'1974'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1126'",3,"f","'1991'","f","f","f","f","t","f","f","f","t","f","f","f","f","f","f","f","f","f"
"'1127'",2,"f","'1989'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","t","t","f","f"
"'1128'",2,"f","'1980'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'1129'",4,"f","'1981'","t","t","f","f","f","f","f","f","f","f","f","f","f","f","t","t","f","f"
"'1130'",2,"f","'1980'","f","f","f","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f"
"'1131'",3,"f","'1986'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1132'",7,"t","'1986'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1133'",3,"f","'1994'","f","f","f","f","t","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1134'",3,"f","'1993'","t","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1135'",2,"f","'1980'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1136'",6,"f","'1974'","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f","f","f"
"'1138'",1,"f","'1995'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
"'1139'",2,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1142'",3,"f","'1996'","f","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f"
"'1144'",5,"f","'1996'","f","f","f","f","f","f","t","f","f","f","f","f","f","f","f","f","f","f"
