"userid","country","age"
"'185326'","'usa'",33
"'185351'","'usa'",34
"'185358'","'canada'",0
"'185359'","'germany'",33
"'185369'","'usa'",0
"'185374'","'usa'",0
"'185377'","'usa'",25
"'185384'","'usa'",0
"'185390'","'usa'",54
"'185400'","'usa'",0
"'185402'","'usa'",29
"'185408'","'usa'",49
"'185416'","'canada'",28
"'185437'","'usa'",0
"'185441'","'spain'",22
"'185448'","'usa'",31
"'185450'","'usa'",35
"'185462'","'usa'",16
"'185467'","'usa'",0
"'185468'","'usa'",40
"'185469'","'usa'",34
"'185472'","'usa'",17
"'185473'","'usa'",29
"'185477'","'usa'",63
"'185497'","'usa'",26
"'185514'","'new zealand'",32
"'185519'","'usa'",40
"'185521'","'new zealand'",34
"'185528'","'new zealand'",0
"'185538'","'united kingdom'",28
"'185552'","'usa'",46
"'18556'","'usa'",34
"'185580'","'usa'",0
"'185593'","'usa'",0
"'185598'","'usa'",0
"'185608'","'usa'",24
"'18562'","'canada'",25
"'185634'","'usa'",0
"'185664'","'canada'",0
"'185670'","'germany'",48
"'185671'","'usa'",38
"'185672'","''unknown''",0
"'185677'","'usa'",0
"'185679'","'germany'",0
"'185683'","'canada'",0
"'185688'","'usa'",0
"'18569'","'usa'",0
"'185694'","'usa'",0
"'185722'","'usa'",24
"'185727'","'canada'",0
"'185731'","'united kingdom'",23
"'185741'","'usa'",0
"'185752'","'usa'",25
"'18576'","'usa'",0
"'185771'","'usa'",39
"'185788'","'usa'",59
"'185795'","'usa'",57
"'18583'","'usa'",48
"'185921'","''unknown''",0
"'185942'","'usa'",25
"'185955'","'usa'",0
"'18597'","'usa'",0
"'185990'","''unknown''",0
"'185992'","'usa'",16
"'186003'","'france'",52
"'186032'","'usa'",36
"'186039'","'iran'",24
"'186041'","'usa'",66
"'186042'","'usa'",19
"'186046'","'usa'",30
"'186115'","''unknown''",0
"'186238'","''unknown''",0
"'186242'","'usa'",0
"'186247'","'usa'",0
"'18629'","'usa'",41
"'186293'","'spain'",33
"'1863'","'germany'",43
"'186312'","'usa'",0
"'186326'","''unknown''",0
"'186334'","'usa'",30
"'186362'","'usa'",0
"'186439'","'usa'",0
"'186440'","'usa'",19
"'186446'","'usa'",47
"'186457'","'new zealand'",33
"'18648'","'usa'",0
"'18650'","'usa'",14
"'186521'","'canada'",21
"'186527'","'usa'",37
"'186532'","'germany'",27
"'186533'","'canada'",33
"'186538'","'usa'",0
"'186547'","'usa'",55
"'186564'","'spain'",65
"'186570'","'usa'",28
"'186591'","'usa'",48
"'186593'","'france'",33
"'18660'","'usa'",35
"'186601'","'usa'",31
"'186604'","'usa'",21
"'186617'","'usa'",0
"'186623'","'austria'",24
"'186627'","'usa'",0
"'186628'","'germany'",38
"'186646'","'usa'",42
"'186678'","'usa'",0
"'186685'","'canada'",20
"'186688'","'united kingdom'",0
"'186697'","'usa'",12
"'18671'","''unknown''",0
"'18672'","'usa'",47
"'186736'","''unknown''",0
"'186749'","'usa'",0
"'186761'","'united kingdom'",50
"'186762'","'usa'",18
"'186768'","'canada'",38
"'186784'","'usa'",17
"'18679'","'united kingdom'",30
"'186807'","'usa'",0
"'186811'","'usa'",66
"'186812'","'usa'",0
"'186821'","'usa'",0
"'186824'","'usa'",0
"'186831'","'usa'",36
"'186832'","'united kingdom'",0
"'186837'","'usa'",39
"'186841'","'usa'",32
"'186842'","'usa'",22
"'186848'","'usa'",31
"'186850'","'usa'",0
"'186851'","'usa'",53
"'18689'","'usa'",0
"'186890'","'usa'",33
"'186899'","'usa'",24
"'1869'","'usa'",21
"'186905'","'switzerland'",56
"'186916'","'canada'",17
"'186969'","'usa'",24
"'186991'","'usa'",0
"'187008'","'usa'",57
"'18701'","'usa'",48
"'18702'","'usa'",24
"'187025'","'usa'",0
"'187029'","'usa'",55
"'187031'","'usa'",50
"'187039'","'usa'",0
"'187043'","'usa'",50
"'187063'","'greece'",0
"'187065'","''unknown''",0
"'18710'","'usa'",25
"'187103'","'germany'",32
"'187108'","'usa'",0
"'187110'","'usa'",73
"'18713'","'spain'",0
"'18714'","'usa'",31
"'187145'","'usa'",65
"'18715'","'usa'",0
"'187155'","'usa'",29
"'18716'","'usa'",0
"'187163'","'usa'",62
"'187169'","'usa'",0
"'187170'","'usa'",33
"'187172'","'usa'",19
"'187198'","'usa'",0
"'18722'","'usa'",41
"'187232'","'usa'",83
"'187239'","'usa'",0
"'187244'","'usa'",0
"'187245'","'usa'",0
"'187256'","'usa'",0
"'187260'","'usa'",70
"'187262'","'usa'",0
"'187266'","'usa'",66
"'187268'","'usa'",57
"'187273'","'usa'",33
"'187274'","'usa'",0
"'187276'","'usa'",0
"'187277'","'canada'",0
"'187287'","'usa'",56
"'187290'","'usa'",78
"'187333'","'spain'",33
"'187334'","'usa'",38
"'187343'","'spain'",29
"'187378'","'netherlands'",32
"'187397'","''unknown''",0
"'187401'","'germany'",39
"'18741'","'germany'",44
"'187410'","'usa'",100
"'187425'","'usa'",12
"'18746'","'usa'",0
"'187462'","'united kingdom'",22
"'187463'","'usa'",56
"'187487'","'usa'",32
"'18750'","'canada'",53
"'187517'","'usa'",28
"'187520'","'united kingdom'",29
"'187533'","'costa rica'",68
"'187536'","'germany'",36
"'187540'","'united kingdom'",23
"'187550'","'australia'",40
"'187574'","'usa'",0
"'187579'","'usa'",0
"'18758'","'united kingdom'",35
"'187584'","''unknown''",0
"'187587'","'france'",20
"'187598'","'france'",16
"'187606'","'usa'",53
"'187607'","'usa'",51
"'187613'","'usa'",19
"'187621'","'netherlands'",39
"'187624'","'usa'",34
"'187626'","'united kingdom'",28
"'187637'","'usa'",0
"'187694'","'australia'",0
"'187704'","'usa'",56
"'187708'","'australia'",31
"'187729'","'usa'",54
"'187731'","'usa'",0
"'187747'","'usa'",22
"'187750'","'australia'",56
"'187752'","'usa'",34
"'187754'","'france'",27
"'187757'","'usa'",0
"'187761'","'usa'",0
"'187762'","'usa'",24
"'187763'","'usa'",33
"'187801'","'spain'",47
"'187805'","'france'",31
"'187807'","'usa'",0
"'187808'","'usa'",70
"'187810'","'spain'",45
"'187819'","'canada'",72
"'187822'","'usa'",37
"'187830'","'usa'",26
"'187835'","'usa'",50
"'187844'","'switzerland'",0
"'187863'","'usa'",33
"'187871'","'canada'",22
"'187896'","'usa'",70
"'187904'","'usa'",35
"'187918'","'usa'",0
"'187921'","'usa'",0
"'187922'","'usa'",34
"'187931'","'usa'",0
"'187932'","'usa'",50
"'187948'","'usa'",27
"'187949'","'usa'",30
"'187952'","'usa'",0
"'187954'","'germany'",40
"'187967'","'united kingdom'",30
"'187969'","'usa'",0
"'187972'","'usa'",34
"'187975'","'usa'",26
"'187978'","'portugal'",47
"'187981'","'australia'",23
"'187989'","'usa'",79
"'187990'","'usa'",34
"'187994'","'usa'",30
"'188002'","'canada'",0
"'188010'","'canada'",0
"'188022'","'usa'",0
"'188027'","'usa'",44
"'188030'","'canada'",0
"'188038'","'canada'",0
"'188069'","'usa'",0
"'188084'","'switzerland'",33
"'188085'","'germany'",29
"'188091'","'germany'",38
"'1881'","'usa'",31
"'188106'","'usa'",41
"'188119'","'usa'",38
"'188120'","'usa'",26
"'188133'","'france'",22
"'188162'","'usa'",0
"'188163'","'germany'",39
"'188171'","'usa'",0
"'188178'","'canada'",37
"'188179'","'usa'",26
"'188206'","'usa'",38
"'188208'","'usa'",28
"'188231'","'usa'",0
"'188268'","'finland'",21
"'188273'","'usa'",22
"'188279'","'usa'",39
"'188280'","'usa'",53
"'188287'","'usa'",0
"'188288'","'usa'",0
"'188295'","'usa'",15
"'188299'","'usa'",55
"'188303'","'slovenia'",21
"'188331'","'usa'",55
"'188343'","'usa'",34
"'188349'","'usa'",64
"'188350'","'usa'",0
"'188355'","'usa'",46
"'188360'","'usa'",47
"'188369'","'hong kong'",25
"'188379'","'usa'",51
"'188389'","'usa'",33
"'188396'","''unknown''",19
"'188398'","'usa'",50
"'188399'","'usa'",35
"'188406'","'usa'",0
"'188411'","'germany'",33
"'188421'","'usa'",17
"'188430'","'usa'",0
"'188441'","'usa'",38
"'188467'","'germany'",0
"'188478'","'switzerland'",25
"'188483'","'usa'",37
"'188484'","'united kingdom'",24
"'188490'","'usa'",0
"'18850'","'germany'",28
"'188511'","'usa'",37
"'188513'","'usa'",44
"'188518'","'usa'",33
"'18852'","'spain'",44
"'188521'","'usa'",27
"'188526'","'usa'",44
"'188529'","'united kingdom'",0
"'188550'","'usa'",0
"'188557'","'malaysia'",25
"'188558'","'usa'",53
"'188564'","''unknown''",0
"'188577'","'usa'",36
"'188583'","'canada'",22
"'188589'","'malaysia'",20
"'188593'","'usa'",26
"'188598'","'spain'",28
"'188618'","'usa'",0
"'188635'","'canada'",29
"'188638'","'canada'",0
"'188654'","'usa'",24
"'188658'","'france'",23
"'188659'","'usa'",61
"'188661'","'usa'",32
"'188676'","'usa'",38
"'188685'","'usa'",21
"'188689'","'spain'",46
"'188696'","''unknown''",0
"'188702'","'usa'",64
"'188704'","'usa'",0
"'188706'","'usa'",33
"'188731'","'panama'",18
"'188755'","'united kingdom'",0
"'188772'","'usa'",0
"'188786'","'usa'",0
"'188788'","'usa'",51
"'188792'","'usa'",0
"'188793'","'canada'",29
"'188796'","'canada'",0
"'188797'","'spain'",18
"'188799'","'usa'",23
"'18880'","'usa'",37
"'188809'","'usa'",0
"'188813'","'usa'",0
"'188847'","'usa'",26
"'188855'","'usa'",0
"'18886'","'germany'",0
"'188877'","'united kingdom'",37
"'188878'","'usa'",0
"'188902'","'canada'",30
"'188909'","'usa'",0
"'188912'","'new zealand'",0
"'188917'","'usa'",34
"'188951'","'usa'",24
"'188952'","'italy'",39
"'188967'","'italy'",30
"'189005'","'usa'",0
"'189012'","'usa'",41
"'189064'","'usa'",0
"'189065'","'canada'",0
"'189066'","'canada'",70
"'189076'","'usa'",32
"'18908'","'usa'",29
"'189080'","'usa'",28
"'189083'","'usa'",0
"'1891'","'usa'",0
"'189104'","'usa'",26
"'189115'","'usa'",28
"'189120'","'germany'",27
"'18913'","'usa'",33
"'189131'","'usa'",0
"'189139'","'canada'",40
"'189144'","'usa'",50
"'189151'","'usa'",60
"'189190'","'usa'",28
"'189207'","'usa'",39
"'18922'","'usa'",30
"'189227'","'germany'",36
"'189232'","'usa'",0
"'189235'","'usa'",0
"'189239'","'new zealand'",21
"'189266'","'usa'",53
"'189279'","''unknown''",39
"'189286'","'usa'",28
"'189312'","'germany'",53
"'189320'","'usa'",39
"'189334'","'canada'",49
"'189335'","'canada'",46
"'189337'","'canada'",0
"'189339'","'canada'",38
"'189346'","'usa'",0
"'189382'","'usa'",38
"'189392'","'usa'",26
"'189403'","'canada'",33
"'189441'","'usa'",0
"'189448'","'la france'",35
"'18945'","'usa'",43
"'189453'","'usa'",29
"'189457'","'usa'",0
"'189463'","'usa'",64
"'189474'","'usa'",41
"'189486'","'usa'",0
"'189492'","'usa'",22
"'189497'","'canada'",25
"'189516'","'usa'",37
"'189517'","'canada'",0
"'189536'","'portugal'",20
"'189541'","'usa'",0
"'189554'","'usa'",0
"'189557'","'venezuela'",26
"'189558'","'usa'",55
"'189569'","'usa'",45
"'18963'","'usa'",0
"'189631'","'usa'",29
"'189632'","'usa'",0
"'189655'","'usa'",0
"'189665'","'usa'",0
"'189666'","'netherlands'",0
"'189678'","'usa'",43
"'189686'","'usa'",51
"'189688'","'usa'",0
"'189689'","'usa'",0
"'189691'","'usa'",54
"'189694'","'usa'",0
"'189706'","'australia'",47
"'189722'","'usa'",0
"'189725'","'usa'",71
"'189733'","'usa'",30
"'189747'","'canada'",33
"'189750'","'spain'",29
"'189778'","'usa'",0
"'189782'","'usa'",0
"'189789'","'usa'",1
"'18979'","'usa'",36
"'189798'","'australia'",25
"'1898'","'usa'",47
"'189804'","'australia'",31
"'189813'","'canada'",0
"'189816'","'australia'",43
"'189835'","'usa'",0
"'189844'","'australia'",60
"'189847'","''unknown''",0
"'189848'","'united kingdom'",36
"'189855'","'usa'",33
"'189876'","'usa'",0
"'18989'","'usa'",0
"'189891'","'usa'",0
"'18995'","'usa'",0
"'189951'","'usa'",0
"'18997'","'usa'",59
"'189972'","'usa'",0
"'189973'","'usa'",0
"'189983'","'usa'",0
"'189996'","'quit'",34
"'190015'","'usa'",68
"'190023'","'usa'",41
"'190033'","'usa'",0
"'190054'","'usa'",52
"'190056'","'usa'",56
"'190062'","'usa'",73
"'190074'","'usa'",0
"'190080'","'usa'",29
"'190082'","'usa'",42
"'190085'","'canada'",0
"'190097'","'usa'",35
"'1901'","'canada'",0
"'190109'","'canada'",0
"'19011'","'new zealand'",0
"'190111'","'canada'",0
"'190123'","'usa'",0
"'190134'","'usa'",0
"'19015'","'australia'",0
"'190150'","'usa'",0
"'190169'","'spain'",37
"'190175'","'australia'",0
"'19018'","''unknown''",25
"'190185'","''unknown''",0
"'190187'","'usa'",43
"'19019'","''unknown''",38
"'190220'","'canada'",77
"'190265'","'ireland'",30
"'190271'","'canada'",44
"'190278'","'usa'",31
"'190279'","'usa'",0
"'190289'","'usa'",29
"'190292'","'united kingdom'",29
"'190298'","'usa'",0
"'190299'","'usa'",32
"'1903'","'taiwan'",36
"'190305'","'usa'",0
"'190309'","'usa'",0
"'19031'","'usa'",58
"'190318'","'usa'",62
"'190322'","'usa'",20
"'190335'","'usa'",0
"'190347'","'usa'",45
"'190348'","'usa'",56
"'190350'","'usa'",34
"'190365'","'usa'",0
"'190374'","'canada'",38
"'190386'","'usa'",36
"'190404'","'usa'",70
"'190407'","'usa'",25
"'190409'","'usa'",51
"'190422'","'usa'",35
"'190432'","'usa'",0
"'190443'","'usa'",0
"'190448'","'usa'",39
"'190459'","'usa'",40
"'190462'","'switzerland'",23
"'190479'","'canada'",0
"'19048'","'canada'",0
"'190480'","'usa'",35
"'190485'","'canada'",54
"'190492'","'usa'",0
"'190521'","'usa'",41
"'190524'","'usa'",30
"'190526'","'usa'",25
"'190531'","'usa'",0
"'190533'","'canada'",33
"'190592'","'united kingdom'",0
"'190604'","'usa'",0
"'190624'","''unknown''",0
"'190627'","''unknown''",31
"'190630'","'usa'",35
"'190650'","'canada'",0
"'190663'","'united kingdom'",50
"'190669'","''unknown''",35
"'190676'","'usa'",34
"'190688'","''unknown''",0
"'190708'","'usa'",43
"'190709'","'canada'",26
"'190719'","'germany'",34
"'190729'","'usa'",0
"'190741'","'usa'",52
"'190753'","'spain'",22
"'190762'","'canada'",54
"'19078'","'canada'",0
"'190789'","'usa'",0
"'190791'","'netherlands'",33
"'190806'","'usa'",33
"'190807'","'usa'",43
"'190808'","'usa'",29
"'190814'","'usa'",28
"'190831'","'canada'",0
"'190837'","'united kingdom'",60
"'190842'","'usa'",54
"'190844'","'usa'",0
"'19085'","'usa'",60
"'190871'","'australia'",0
"'190885'","'usa'",38
"'190890'","'france'",23
"'190917'","'usa'",0
"'190922'","'usa'",41
"'190923'","'usa'",45
"'190925'","'usa'",51
"'190926'","'usa'",0
"'190933'","'usa'",0
"'190937'","'usa'",54
"'190939'","'usa'",31
"'190955'","'canada'",29
"'190960'","'usa'",40
"'190964'","'canada'",0
"'190965'","'usa'",47
"'190976'","'usa'",0
"'190997'","'united kingdom'",0
"'191002'","'usa'",0
"'191009'","'usa'",0
"'191014'","'usa'",0
"'191020'","'usa'",0
"'191049'","'canada'",0
"'19107'","'usa'",45
"'191072'","'usa'",46
"'191079'","'usa'",0
"'191093'","'usa'",0
"'19110'","''unknown''",47
"'191116'","'usa'",29
"'191122'","'usa'",0
"'191126'","'usa'",0
"'191132'","'usa'",0
"'191143'","'spain'",22
"'191165'","'usa'",36
"'191166'","'usa'",21
"'191173'","'usa'",0
"'191188'","'usa'",80
"'19119'","'usa'",0
"'191196'","'usa'",0
"'191214'","'usa'",24
"'191226'","'usa'",0
"'191247'","'spain'",28
"'191260'","'usa'",14
"'191272'","'spain'",30
"'191274'","'usa'",17
"'191275'","'germany'",0
"'191293'","'usa'",0
"'191299'","'usa'",0
"'191304'","'australia'",40
"'191306'","'usa'",24
"'191317'","'united kingdom'",35
"'191327'","'canada'",19
"'191381'","'italy'",39
"'191414'","'germany'",41
"'191428'","'usa'",43
"'191430'","'usa'",0
"'191439'","'usa'",22
"'191443'","'canada'",0
"'19145'","'usa'",0
"'191452'","'portugal'",39
"'191472'","'germany'",19
"'191505'","'usa'",30
"'191506'","'usa'",34
"'191511'","'united kingdom'",0
"'191515'","'usa'",24
"'191520'","'usa'",0
"'191521'","'australia'",0
"'191523'","'usa'",41
"'191524'","'usa'",0
"'191534'","'usa'",0
"'191542'","''unknown''",0
"'191548'","'usa'",44
"'191560'","'usa'",59
"'191575'","'canada'",30
"'191578'","'usa'",0
"'191589'","'usa'",55
"'191604'","'usa'",38
"'191607'","'spain'",29
"'191610'","'usa'",0
"'191638'","''unknown''",44
"'191655'","'usa'",0
"'191671'","'usa'",30
"'191685'","'usa'",26
"'191694'","'usa'",62
"'191707'","'germany'",26
"'191709'","'canada'",73
"'191714'","'usa'",41
"'191716'","'canada'",49
"'191720'","'germany'",37
"'191721'","'usa'",0
"'191724'","'canada'",41
"'191728'","'canada'",45
"'191736'","'germany'",31
"'191740'","'usa'",0
"'191751'","'usa'",34
"'191756'","'germany'",28
"'191761'","'usa'",50
"'191775'","'usa'",64
"'191795'","'usa'",0
"'191798'","'usa'",0
"'191800'","'australia'",14
"'191803'","'usa'",0
"'191807'","'usa'",25
"'191815'","'italy'",20
"'191819'","'norway'",0
"'191841'","'usa'",33
"'191845'","'usa'",16
"'191855'","'france'",44
"'191865'","'usa'",3
"'191875'","'usa'",25
"'191881'","'canada'",0
"'191883'","'usa'",27
"'191885'","'canada'",0
"'191887'","'usa'",0
"'191888'","'united kingdom'",0
"'191912'","'canada'",37
"'191913'","'usa'",54
"'191915'","'usa'",0
"'191956'","'usa'",0
"'191968'","'usa'",29
"'191979'","'usa'",0
"'191991'","'usa'",28
"'192000'","'belgium'",0
"'192002'","'usa'",14
"'192007'","'usa'",30
"'192017'","'usa'",0
"'192022'","'usa'",0
"'192023'","'usa'",41
"'192037'","'usa'",0
"'192038'","'usa'",34
"'192042'","'germany'",32
"'192054'","'spain'",34
"'19206'","'italy'",38
"'192063'","'canada'",0
"'192068'","'switzerland'",38
"'192083'","'usa'",34
"'192086'","'canada'",0
"'192093'","'usa'",46
"'192095'","'usa'",50
"'192101'","'france'",29
"'192119'","'usa'",39
"'192121'","'usa'",0
"'192129'","'usa'",0
"'192155'","'usa'",63
"'192156'","'usa'",44
"'192158'","'usa'",0
"'192172'","'australia'",0
"'192176'","'usa'",58
"'192177'","'usa'",0
"'192182'","'germany'",0
"'192185'","'usa'",52
"'192191'","'canada'",0
"'192199'","'usa'",57
"'19220'","'usa'",47
"'192203'","'usa'",64
"'19221'","'usa'",33
"'192211'","'usa'",45
"'192215'","'usa'",0
"'192224'","'usa'",0
"'192228'","'usa'",53
"'192230'","'usa'",30
"'192240'","'usa'",50
"'192243'","'spain'",39
"'192244'","'usa'",26
"'192245'","''unknown''",0
"'192254'","'united kingdom'",24
"'192257'","'canada'",0
"'192276'","'usa'",0
"'192277'","'usa'",62
"'192278'","'usa'",0
"'192280'","'usa'",0
"'192290'","'new zealand'",47
"'1923'","'australia'",0
"'192308'","'usa'",53
"'19233'","'usa'",0
"'192350'","'canada'",28
"'192351'","'usa'",36
"'192353'","'usa'",26
"'192354'","'usa'",27
"'192368'","'usa'",0
"'192387'","'usa'",70
"'192392'","'canada'",41
"'192393'","'usa'",71
"'192399'","'usa'",0
"'192413'","'usa'",228
"'192424'","'usa'",0
"'192428'","'usa'",34
"'192429'","'usa'",53
"'192453'","'usa'",0
"'192460'","'malaysia'",28
"'192462'","'usa'",0
"'192470'","'united kingdom'",47
"'192472'","'usa'",34
"'192476'","'spain'",0
"'192479'","'usa'",43
"'19248'","'usa'",46
"'192482'","'spain'",30
"'192490'","'spain'",25
"'192492'","'usa'",0
"'192544'","'portugal'",27
"'19259'","'usa'",45
"'192607'","'usa'",0
"'192627'","'usa'",0
"'192660'","'usa'",0
"'192662'","'usa'",0
"'192665'","'usa'",47
"'192692'","'usa'",44
"'192696'","'usa'",0
"'192705'","'usa'",57
"'192710'","'usa'",53
"'192716'","'usa'",0
"'192721'","'usa'",41
"'192727'","'usa'",50
"'192733'","'usa'",59
"'192739'","'usa'",34
"'192756'","'usa'",0
"'192763'","'usa'",39
"'192765'","'usa'",0
"'192766'","'usa'",61
"'192796'","'usa'",0
"'1928'","'usa'",17
"'192803'","'usa'",52
"'192806'","'usa'",0
"'192831'","'usa'",0
"'192835'","'usa'",0
"'192844'","'usa'",0
"'192845'","'usa'",43
"'192855'","'usa'",0
"'19286'","'united kingdom'",0
"'192861'","'canada'",51
"'192866'","'usa'",0
"'192895'","'mexico'",23
"'192906'","'usa'",0
"'192913'","'germany'",35
"'192914'","'canada'",0
"'192937'","'germany'",24
"'192955'","'germany'",14
"'192960'","'australia'",40
"'192979'","'finland'",19
"'192982'","'usa'",0
"'192995'","'usa'",53
"'193017'","'usa'",39
"'19303'","'usa'",48
"'193070'","'usa'",0
"'193106'","'usa'",0
"'193131'","'ireland'",28
"'193148'","'usa'",69
"'193156'","'usa'",0
"'193175'","'canada'",25
"'19320'","''unknown''",47
"'193216'","'united kingdom'",23
"'193220'","'usa'",39
"'193248'","'usa'",32
"'193266'","'argentina'",37
"'193294'","''unknown''",0
"'193310'","'usa'",0
"'193311'","'usa'",0
"'193322'","'usa'",35
"'193327'","'usa'",35
"'193333'","'switzerland'",0
"'193335'","'usa'",0
"'193336'","'usa'",0
"'193337'","'usa'",0
"'193338'","'usa'",39
"'193344'","'usa'",33
"'193350'","'usa'",0
"'193352'","'usa'",0
"'19336'","'usa'",0
"'193368'","'usa'",24
"'193378'","'usa'",26
"'193379'","'usa'",0
"'193403'","'usa'",40
"'193412'","'usa'",36
"'193420'","'usa'",63
"'193428'","'usa'",0
"'193432'","'usa'",0
"'193442'","'usa'",35
"'193448'","'usa'",53
"'193450'","'portugal'",34
"'193458'","'canada'",40
"'193461'","'usa'",73
"'193469'","'usa'",29
"'193470'","'usa'",0
"'193482'","'usa'",49
"'193495'","'guinea'",0
"'193498'","'usa'",35
"'193499'","'usa'",41
"'193500'","''unknown''",0
"'193502'","''unknown''",64
"'193510'","'usa'",0
"'193518'","''unknown''",0
"'193529'","'usa'",51
"'193533'","'usa'",50
"'193540'","'usa'",50
"'193543'","'usa'",56
"'193549'","'usa'",76
"'193557'","'usa'",31
"'193560'","'united kingdom'",37
"'193565'","'argentina'",31
"'193584'","'canada'",48
"'193610'","''unknown''",0
"'193611'","'usa'",31
"'193612'","'usa'",30
"'19362'","'usa'",34
"'193637'","'usa'",36
"'193642'","'australia'",44
"'193648'","'usa'",0
"'193649'","'usa'",0
"'193661'","'usa'",47
"'193664'","'united kingdom'",16
"'193676'","'usa'",27
"'193680'","'usa'",53
"'193683'","'usa'",36
"'193694'","'usa'",0
"'193696'","'france'",21
"'19371'","'usa'",52
"'193713'","''unknown''",0
"'193716'","'canada'",35
"'193723'","'usa'",50
"'193725'","'usa'",59
"'193734'","'usa'",0
